step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1455.0,31,401.0,10.025,1.1787420039080359,31,638.0,0.0645348743252062,31,638.0
1460.0,22,301.0,7.341463414634147,3.3609353684621976,22,621.0,0.148878009663335,22,621.0
1465.0,16,221.0,5.261904761904762,5.204782187751143,16,518.0,0.17964708392781806,16,518.0
1470.0,8,115.0,2.8048780487804876,6.860433965915989,8,464.0,0.303037395006582,8,464.0
1475.0,2,3.0,0.08571428571428572,6.709974788716006,2,437.0,0.35583049458918675,2,437.0
1480.0,7,26.0,0.7222222222222222,6.06680602193316,7,458.0,0.3053013655406417,7,458.0
1485.0,14,83.0,2.3714285714285714,4.182069755434647,14,515.0,0.19341937120275995,14,515.0
1490.0,20,170.0,4.722222222222222,2.7222384979584597,20,602.0,0.13050318522140977,20,602.0
1495.0,26,287.0,7.175,1.616025511547385,26,719.0,0.05065812430354055,26,719.0
1500.0,26,291.0,6.767441860465116,2.062306983731345,26,759.0,0.06916764466725216,26,759.0
1505.0,22,217.0,5.425,3.035882031459184,22,712.0,0.10851403683610461,22,712.0
1510.0,15,167.0,3.883720930232558,5.590505374341553,15,591.0,0.23231189911327052,15,591.0
1515.0,7,70.0,1.75,5.647212250458296,7,595.0,0.2768607862080277,7,595.0
1520.0,6,21.0,0.5675675675675675,5.706447557110945,6,620.0,0.24782964213000488,6,620.0
1525.0,13,71.0,1.868421052631579,4.4505256724639315,13,671.0,0.21039226487169496,13,671.0
1530.0,14,74.0,1.9473684210526316,2.5615381832166153,14,641.0,0.11941427414374148,14,641.0
1535.0,12,52.0,1.3333333333333333,3.463754673051571,12,516.0,0.1023776295509965,12,516.0
1540.0,11,53.0,1.2926829268292683,5.371114923554319,11,359.0,0.17420923572434657,11,359.0
1545.0,7,23.0,0.6052631578947368,5.471637985995579,7,384.0,0.2652692395226886,7,384.0
1550.0,8,31.0,0.9393939393939394,4.765394893181598,8,421.0,0.21656398932744422,8,421.0
1555.0,14,88.0,2.4444444444444446,3.7830588146258557,14,478.0,0.20846760636218867,14,478.0
1560.0,15,89.0,2.3421052631578947,2.915977670238859,15,480.0,0.1602078621038064,15,480.0
1565.0,12,53.0,1.2619047619047619,4.247136161285842,12,399.0,0.19468145713938112,12,399.0
1570.0,11,44.0,1.0232558139534884,5.380998018783656,11,264.0,0.20930779773901417,11,264.0
1575.0,9,41.0,0.9761904761904762,6.9241475760182505,9,206.0,0.3090740284062776,9,206.0
1580.0,0,0.0,0.0,7.403636760776778,0,186.0,0.40600818733459754,0,186.0
1585.0,6,19.0,0.5135135135135135,6.676310124198946,6,194.0,0.37303528062342767,6,194.0
1590.0,12,63.0,1.7027027027027026,4.753257088688676,12,239.0,0.22585865234174962,12,239.0
1595.0,12,63.0,1.6153846153846154,3.5909345623585387,12,255.0,0.19172270706491346,12,255.0
1600.0,12,41.0,1.025,3.6618410163053596,12,193.0,0.11932923750178848,12,193.0
1605.0,9,31.0,0.7560975609756098,4.764778888045652,9,164.0,0.12215284369482055,9,164.0
1610.0,3,6.0,0.15384615384615385,5.469620387516053,3,177.0,0.23335499466474535,3,177.0
1615.0,7,24.0,0.7272727272727273,4.798657952228326,7,201.0,0.22677868230452028,7,201.0
1620.0,14,80.0,2.3529411764705883,2.9986128544847963,14,257.0,0.11959430754678423,14,257.0
1625.0,14,86.0,2.4571428571428573,1.7742766750571322,14,284.0,0.08042631313136817,14,284.0
1630.0,11,53.0,1.394736842105263,3.8604234513469358,11,249.0,0.16676684566474917,11,249.0
1635.0,10,42.0,1.0,6.029678554578426,10,199.0,0.26287816344112724,10,199.0
1640.0,5,19.0,0.5,7.372383872479149,5,168.0,0.3651863970102615,5,168.0
1645.0,1,2.0,0.05714285714285714,6.964834716501949,1,160.0,0.36055435681331965,1,160.0
1650.0,6,24.0,0.7272727272727273,6.322790128138618,6,182.0,0.28908177673629376,6,182.0
1655.0,11,71.0,2.1515151515151514,4.528773365928962,11,229.0,0.20951755636417654,11,229.0
1660.0,18,149.0,4.382352941176471,2.1402591110126745,18,307.0,0.12401089165835513,18,307.0
1665.0,19,145.0,3.625,2.1753685640858054,19,344.0,0.1467276209245579,19,344.0
1670.0,15,96.0,2.2857142857142856,3.284849084200507,15,319.0,0.1335645674247493,15,319.0
1675.0,14,82.0,1.9069767441860466,5.07143477816671,14,283.0,0.17172317185013466,14,283.0
1680.0,7,37.0,0.9024390243902439,5.601827261743265,7,309.0,0.27072977732059966,7,309.0
1685.0,7,24.0,0.6486486486486487,5.700501848596962,7,335.0,0.2707735698972437,7,335.0
1690.0,13,77.0,2.026315789473684,4.418218092630018,13,388.0,0.18265988123054389,13,388.0
1695.0,13,76.0,1.853658536585366,3.5805091881126723,13,395.0,0.18896571817149554,13,395.0
1700.0,11,46.0,1.1219512195121952,3.784329162864845,11,342.0,0.18298219005652086,11,342.0
1705.0,10,44.0,0.9777777777777777,5.627602241891685,10,261.0,0.24692080325464438,10,261.0
1710.0,9,38.0,0.8837209302325582,6.301916926423603,9,214.0,0.3153207361206757,9,214.0
1715.0,3,3.0,0.07317073170731707,6.690427554942868,3,200.0,0.3668051527718679,3,200.0
1720.0,6,21.0,0.5384615384615384,6.7425929446861455,6,202.0,0.3420510645880029,6,202.0
1725.0,11,67.0,1.7179487179487178,5.203740129597714,11,247.0,0.18168235831191193,11,247.0
1730.0,19,150.0,3.75,3.382418225121154,19,330.0,0.12786330760844922,19,330.0
1735.0,25,261.0,6.365853658536586,1.9969425970021426,25,441.0,0.09626696243267155,25,441.0
1740.0,26,263.0,6.116279069767442,2.2496873418214234,26,495.0,0.12586805921595384,26,495.0
1745.0,23,196.0,4.558139534883721,3.1082309641717067,23,469.0,0.1230515466896626,23,469.0
1750.0,18,166.0,3.688888888888889,4.981252884853528,18,401.0,0.15894855564990845,18,401.0
1755.0,6,61.0,1.4186046511627908,5.5216103770415605,6,438.0,0.2654007891884549,6,438.0
1760.0,8,26.0,0.6666666666666666,5.940577863227517,8,455.0,0.2677474056170446,8,455.0
1765.0,12,78.0,2.0,4.40141753002541,12,508.0,0.18043680996411887,12,508.0
1770.0,13,76.0,1.9487179487179487,2.3678312912307433,13,507.0,0.10036748935313812,13,507.0
1775.0,12,47.0,1.236842105263158,3.1958221036360004,12,406.0,0.08879914410086556,12,406.0
1780.0,10,42.0,1.024390243902439,5.632914006958879,10,329.0,0.16948631306915823,10,329.0
1785.0,7,46.0,1.2105263157894737,7.45742949466929,7,241.0,0.31150448216424037,7,241.0
1790.0,2,3.0,0.09090909090909091,7.336836912036002,2,221.0,0.39800392253824624,2,221.0
1795.0,8,29.0,0.8787878787878788,6.086230841622356,8,247.0,0.28175772962706863,8,247.0
1800.0,14,85.0,2.4285714285714284,4.191475358196595,14,304.0,0.21950986287414254,14,304.0
1805.0,15,87.0,2.4857142857142858,2.527119232128342,15,314.0,0.13370787507543713,15,314.0
